"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK","File","Action","Mods"
"2026/05/14","Y","A","T386","50","JEGPA","WP   ","","","ZAN","PA","AK","US","WEXIK","16.69","196.89","15.6","","","","N","N","Y","WEXIK","","","","","4000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T388","10","WIXER","WP   ","","","ZAN","PA","AK","US","ZOPAB","48.83","229.18","30.19","","","","N","N","Y","ZOPAB","","","","","5200","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T388","10","WIXER","WP   ","","","ZAN","PA","AK","US","ZOPAB","49.06","229.42","30.19","","","","N","N","Y","ZOPAB","","","","","5200","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T388","20","ZOPAB","WP   ","","","ZAN","PA","AK","US","HEBMI","52.68","233.1","34.21","","","","N","N","Y","HEBMI","","","","","5000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T388","20","ZOPAB","WP   ","","","ZAN","PA","AK","US","HEBMI","52.92","233.33","34.21","","","","N","N","Y","HEBMI","","","","","5000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T388","30","HEBMI","WP   ","","","ZAN","PA","AK","US","ZEMIR","60.52","241.8","94.78","","","","N","N","Y","ZEMIR","","","","","10000","","","","","","","","5400","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T388","30","HEBMI","WP   ","","","ZAN","PA","AK","US","ZEMIR","60.75","242.05","94.78","","","","N","N","Y","ZEMIR","","","","","10000","","","","","","","","5400","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T388","40","ZEMIR","WP   ","","","ZAN","PA","AK","US","JUDAX","71.45","252","22.31","","","","N","N","Y","JUDAX","","","","","10000","","","","","","","","4300","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T388","40","ZEMIR","WP   ","","","ZAN","PA","AK","US","JUDAX","71.7","252.23","22.31","","","","N","N","Y","JUDAX","","","","","10000","","","","","","","","4300","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T388","50","JUDAX","WP   ","","","ZAN","PA","AK","US","BAILY","71.45","252","14.08","","","","N","N","N","BAILY","","","","","10000","","","","","","","","4800","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T388","50","JUDAX","WP   ","","","ZAN","PA","AK","US","BAILY","71.7","252.23","14.08","","","","N","N","N","BAILY","","","","","10000","","","","","","","","4800","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","10","WANKI","WP   ","","","ZAN","PA","AK","US","RANND","139.76","320.09","13.9","","","","N","N","Y","RANND","","","","","4800","","","","","","","","2800","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","10","WANKI","WP   ","","","ZAN","PA","AK","US","RANND","140","320.33","13.9","","","","N","N","Y","RANND","","","","","4800","","","","","","","","2800","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","20","RANND","RP   ","","","ZAN","PA","AK","US","LIJFY","139.76","320.09","32.64","","","","N","N","N","DIBWO","","","","","4800","","","","","","","","1200","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","20","RANND","RP   ","","","ZAN","PA","AK","US","LIJFY","140","320.33","32.64","","","","N","N","N","DIBWO","","","","","4800","","","","","","","","1200","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","30","LIJFY","RP   ","","","ZAN","PA","AK","US","DIBWO","139.76","320.09","13.36","","","","N","N","N","","","","","","4800","","","","","","","","1200","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","30","LIJFY","RP   ","","","ZAN","PA","AK","US","DIBWO","140","320.33","13.36","","","","N","N","N","","","","","","4800","","","","","","","","1200","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","40","DIBWO","RP   ","","","ZAN","PA","AK","US","ALEUT","136.35","317.26","155.57","","","","N","N","Y","ALEUT","","","","","6600","","","","","","","","1500","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","40","DIBWO","RP   ","","","ZAN","PA","AK","US","ALEUT","136.58","317.46","155.57","","","","N","N","Y","ALEUT","","","","","6600","","","","","","","","1500","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","50","ALEUT","WP   ","","","ZAN","PA","AK","US","ZEBUV","71.31","251.53","21.46","","","","N","N","Y","ZEBUV","","","","","6600","","","","","","","","3000","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","50","ALEUT","WP   ","","","ZAN","PA","AK","US","ZEBUV","71.51","251.75","21.46","","","","N","N","Y","ZEBUV","","","","","6600","","","","","","","","3000","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","60","ZEBUV","RP   ","","","ZAN","PA","AK","US","TESPE","38.66","219.14","55.52","","","","N","N","Y","TESPE","","","","","6000","","","","","","","","2600","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","60","ZEBUV","RP   ","","","ZAN","PA","AK","US","TESPE","38.87","219.36","55.52","","","","N","N","Y","TESPE","","","","","6000","","","","","","","","2600","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","70","TESPE","RP   ","","","ZAN","PA","AK","US","AKN","37.5","220.93","348.97","","","","N","N","Y","AKN","","","","","9000","","","","","","","","2200","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","70","TESPE","RP   ","","","ZAN","PA","AK","US","AKN","37.72","221.18","348.97","","","","N","N","Y","AKN","","","","","9000","","","","","","","","2200","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","80","AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","ZAMOM","30.11","210.92","9.98","","","","N","N","Y","OLAYA","","","","","4100","","","","","","","","2100","4100","SW BND","OLAYA","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","80","AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","ZAMOM","30.36","211.19","9.98","","","","N","N","Y","OLAYA","","","","","4100","","","","","","","","2100","4100","SW BND","OLAYA","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","90","ZAMOM","RP   ","","","ZAN","PA","AK","US","OLAYA","30.11","210.92","5","","","","N","N","N","","","","","","4100","","","","","","","","2100","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","90","ZAMOM","RP   ","","","ZAN","PA","AK","US","OLAYA","30.36","211.19","5","","","","N","N","N","","","","","","4100","","","","","","","","2100","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","100","OLAYA","RP   ","","","ZAN","PA","AK","US","TOMMY","30.11","210.92","28.02","","","","N","N","N","TOMMY","","","","","3100","","","","","","","","2600","6000","NE BND","TOMMY","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","100","OLAYA","RP   ","","","ZAN","PA","AK","US","TOMMY","30.36","211.19","28.02","","","","N","N","N","TOMMY","","","","","3100","","","","","","","","2600","6000","NE BND","TOMMY","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","110","TOMMY","RP   ","","","ZAN","PA","AK","US","BISAY","30.11","210.92","21.93","","","","N","N","N","BISAY","","","","","6000","","","","","","","","2100","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","110","TOMMY","RP   ","","","ZAN","PA","AK","US","BISAY","30.36","211.19","21.93","","","","N","N","N","BISAY","","","","","6000","","","","","","","","2100","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","120","BISAY","WP   ","","","ZAN","PA","AK","US","NUTUW","30.11","210.92","2.91","","","","N","N","N","NUTUW","","","","","6000","","","","","","","","1300","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","120","BISAY","WP   ","","","ZAN","PA","AK","US","NUTUW","30.36","211.19","2.91","","","","N","N","N","NUTUW","","","","","6000","","","","","","","","1300","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","T390","130","NUTUW","RP   ","","","ZAN","PA","AK","US","DUMZU","30.11","210.92","15.85","","","","N","N","N","DUMZU","","","","","6000","","","","","","","","3800","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","T390","130","NUTUW","RP   ","","","ZAN","PA","AK","US","DUMZU","30.36","211.19","15.85","","","","N","N","N","DUMZU","","","","","6000","","","","","","","","3800","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","10","HNK","VOR/DME","HANCOCK","HANCOCK","ZNY","","NY","US","OXFOR","344.8","164.61","20.59","","","","N","N","Y","OXFOR","","","","","4000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","10","HNK","VOR/DME","HANCOCK","HANCOCK","ZNY","","NY","US","OXFOR","344.77","164.58","20.59","","","","N","N","Y","OXFOR","","","","","4000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","20","OXFOR","WP   ","","","ZBW","K6","NY","US","PITCH","344.61","164.41","20.92","","","","N","N","Y","PITCH","","","","","3700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","20","OXFOR","WP   ","","","ZBW","K6","NY","US","PITCH","344.57","164.38","20.92","","","","N","N","Y","PITCH","","","","","3700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","30","PITCH","WP   ","","","ZBW","K6","NY","US","GTOWN","344.43","164.36","7.6","","","","N","N","Y","GTOWN","","","","","3800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","30","PITCH","WP   ","","","ZBW","K6","NY","US","GTOWN","344.4","164.31","7.6","","","","N","N","Y","GTOWN","","","","","3800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","40","GTOWN","WP   ","","","ZBW","K6","NY","US","POMPY","335.4","155.25","10.54","","","","N","N","Y","POMPY","","","","","3800","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","40","GTOWN","WP   ","","","ZBW","K6","NY","US","POMPY","335.35","155.22","10.54","","","","N","N","Y","POMPY","","","","","3800","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","50","POMPY","WP   ","","","ZBW","K6","NY","US","FATUP","335.27","155.19","7.15","","","","N","N","Y","FATUP","","","","","3600","","","","","","","","","3100","SE BND","FATUP","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","50","POMPY","WP   ","","","ZBW","K6","NY","US","FATUP","335.24","155.14","7.15","","","","N","N","Y","FATUP","","","","","3600","","","","","","","","","3100","SE BND","FATUP","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","60","FATUP","WP   ","","","ZBW","K6","NY","US","SYR","335.18","155.04","10.12","","","","N","N","Y","SYR","","","","","2900","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","60","FATUP","WP   ","","","ZBW","K6","NY","US","SYR","335.13","154.99","10.12","","","","N","N","Y","SYR","","","","","2900","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","70","SYR","VORTAC","SYRACUSE","SYRACUSE","ZBW","","NY","US","PAGER","19.19","199.31","15.92","","","","N","N","Y","PAGER","","","","","2300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","70","SYR","VORTAC","SYRACUSE","SYRACUSE","ZBW","","NY","US","PAGER","19.14","199.26","15.92","","","","N","N","Y","PAGER","","","","","2300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","80","PAGER","RP   ","","","ZBW","K6","NY","US","BRUIN","19.31","199.41","14.68","","","","N","N","Y","BRUIN","","","","","2600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","80","PAGER","RP   ","","","ZBW","K6","NY","US","BRUIN","19.26","199.36","14.68","","","","N","N","Y","BRUIN","","","","","2600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","90","BRUIN","WP   ","","","ZBW","K6","NY","US","ART","19.4","199.52","17.29","","","","N","N","Y","ART","","","","","2600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","90","BRUIN","WP   ","","","ZBW","K6","NY","US","ART","19.35","199.47","17.29","","","","N","N","Y","ART","","","","","2600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","100","ART","VORTAC","WATERTOWN","WATERTOWN","ZBW","","NY","US","WILRD","45.15","225.56","22.2","","","","N","N","Y","WILRD","","","","","2300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","100","ART","VORTAC","WATERTOWN","WATERTOWN","ZBW","","NY","US","WILRD","45.1","225.5","22.2","","","","N","N","Y","WILRD","","","","","2300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","110","WILRD","WP   ","","","ZBW","K6","NY","US","LETUS","45.57","226.05","25.91","","","","N","N","Y","LETUS","","","","","2300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","110","WILRD","WP   ","","","ZBW","K6","NY","US","LETUS","45.5","225.99","25.91","","","","N","N","Y","LETUS","","","","","2300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T391","120","LETUS","RP   ","","","ZBW","K6","NY","US","SSENA","73.11","254.06","35.79","","","","N","N","Y","SSENA","","","","","2200","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T391","120","LETUS","RP   ","","","ZBW","K6","NY","US","SSENA","73.05","254","35.79","","","","N","N","Y","SSENA","","","","","2200","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T392","10","MZEEE","WP   ","","","ZMP","K3","IA","US","KAATO","44.02","224.5","20.96","","","","N","N","Y","KAATO","","","","","3300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T392","10","MZEEE","WP   ","","","ZMP","K3","IA","US","KAATO","44.09","224.57","20.96","","","","N","N","Y","KAATO","","","","","3300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T392","20","KAATO","WP   ","","","ZMP","K3","IA","US","JAYGE","44.5","225.64","22.04","","","","N","N","Y","BERRG","","","","","3000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T392","20","KAATO","WP   ","","","ZMP","K3","IA","US","JAYGE","44.57","225.71","22.04","","","","N","N","Y","BERRG","","","","","3000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T392","30","JAYGE","WP   ","","","ZMP","K3","IA","US","BERRG","44.5","225.64","26.46","","","","N","N","N","","","","","","3000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T392","30","JAYGE","WP   ","","","ZMP","K3","IA","US","BERRG","44.57","225.71","26.46","","","","N","N","N","","","","","","3000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T392","40","BERRG","WP   ","","","ZMP","K3","IA","US","GRSIS","45.64","226.76","45","","","","N","N","Y","GRSIS","","","","","3300","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T392","40","BERRG","WP   ","","","ZMP","K3","IA","US","GRSIS","45.71","226.81","45","","","","N","N","Y","GRSIS","","","","","3300","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","10","GAILS","RP   ","","","ZBW","K6","MA","US","INNDY","273.87","92.78","31.8","","","","N","N","Y","INNDY","","","","","2000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","10","GAILS","RP   ","","","ZBW","K6","MA","US","INNDY","273.8","92.72","31.8","","","","N","N","Y","INNDY","","","","","2000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","20","INNDY","RP   ","","","ZBW","K6","MA","US","PVD","273.87","92.78","15.13","","","","N","N","N","PVD","","","","","2000","","","","","","","","","","","","","","5500","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","20","INNDY","RP   ","","","ZBW","K6","MA","US","PVD","273.8","92.72","15.13","","","","N","N","N","PVD","","","","","2000","","","","","","","","","","","","","","5500","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","30","PVD","VOR/DME","PROVIDENCE","PROVIDENCE","ZBW","","RI","US","FOSTY","320.63","140.24","11.9","","","","N","N","Y","FOSTY","","","","","2400","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","30","PVD","VOR/DME","PROVIDENCE","PROVIDENCE","ZBW","","RI","US","FOSTY","320.57","140.19","11.9","","","","N","N","Y","FOSTY","","","","","2400","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","40","FOSTY","RP   ","","","ZBW","K6","RI","US","PUT","320.63","140.24","11.28","","","","N","N","N","PUT","","","","","2500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","40","FOSTY","RP   ","","","ZBW","K6","RI","US","PUT","320.57","140.19","11.28","","","","N","N","N","PUT","","","","","2500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","50","PUT","VOR/DME","PUTNAM","PUTNAM","ZBW","","CT","US","GRIPE","358.66","178.55","11.2","","","","N","N","Y","GRIPE","","","","","2600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","50","PUT","VOR/DME","PUTNAM","PUTNAM","ZBW","","CT","US","GRIPE","358.61","178.48","11.2","","","","N","N","Y","GRIPE","","","","","2600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","60","GRIPE","RP   ","","","ZBW","K6","MA","US","GDM","358.66","178.55","25.48","","","","N","N","N","GDM","","","","","3000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","60","GRIPE","RP   ","","","ZBW","K6","MA","US","GDM","358.61","178.48","25.48","","","","N","N","N","GDM","","","","","3000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","70","GDM","VOR/DME","GARDNER","GARDNER","ZBW","","MA","US","KEYNN","339.04","158.84","18.14","","","","N","N","Y","KEYNN","","","","","3600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","70","GDM","VOR/DME","GARDNER","GARDNER","ZBW","","MA","US","KEYNN","338.97","158.78","18.14","","","","N","N","Y","KEYNN","","","","","3600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","80","KEYNN","WP   ","","","ZBW","K6","NH","US","STRUM","17.22","197.48","8.2","","","","N","N","Y","STRUM","","","","","3500","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","80","KEYNN","WP   ","","","ZBW","K6","NH","US","STRUM","17.15","197.4","8.2","","","","N","N","Y","STRUM","","","","","3500","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","90","STRUM","WP   ","","","ZBW","K6","NH","US","UNKER","17.22","197.48","25.11","","","","N","N","N","UNKER","","","","","3800","","","","","","","","","4200","N BND","UNKER","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","90","STRUM","WP   ","","","ZBW","K6","NH","US","UNKER","17.15","197.4","25.11","","","","N","N","N","UNKER","","","","","3800","","","","","","","","","4200","N BND","UNKER","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","100","UNKER","WP   ","","","ZBW","K6","NH","US","MCADM","17.22","197.48","11.85","","","","N","N","N","MCADM","","","","","5000","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","100","UNKER","WP   ","","","ZBW","K6","NH","US","MCADM","17.15","197.4","11.85","","","","N","N","N","MCADM","","","","","5000","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","110","MCADM","WP   ","","","ZBW","K6","NH","US","LBNON","17.22","197.48","8.01","","","","N","N","N","LBNON","","","","","4100","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","110","MCADM","WP   ","","","ZBW","K6","NH","US","LBNON","17.15","197.4","8.01","","","","N","N","N","LBNON","","","","","4100","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","120","LBNON","WP   ","","","ZBW","K6","NH","US","ZIECH","351.43","171.25","9.99","","","","N","N","Y","ZIECH","","","","","4000","","","","","","","","","4100","N BND","ZIECH","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","120","LBNON","WP   ","","","ZBW","K6","NH","US","ZIECH","351.34","171.18","9.99","","","","N","N","Y","ZIECH","","","","","4000","","","","","","","","","4100","N BND","ZIECH","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","130","ZIECH","WP   ","","","ZBW","K6","VT","US","DAVID","351.43","171.25","5","","","","N","N","N","DAVID","","","","","4600","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","130","ZIECH","WP   ","","","ZBW","K6","VT","US","DAVID","351.34","171.18","5","","","","N","N","N","DAVID","","","","","4600","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","140","DAVID","WP   ","","","ZBW","K6","VT","US","MPV","351.43","171.25","11.41","","","","N","N","N","MPV","","","","","4700","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","140","DAVID","WP   ","","","ZBW","K6","VT","US","MPV","351.34","171.18","11.41","","","","N","N","N","MPV","","","","","4700","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","T393","150","MPV","VOR/DME","MONTPELIER","BARRE/MONTPELIER","ZBW","","VT","US","CEVIB","314.71","133.97","12.82","","","","N","N","Y","CEVIB","","","","","5200","","","","","","","","","","","","","","","17500","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","T393","150","MPV","VOR/DME","MONTPELIER","BARRE/MONTPELIER","ZBW","","VT","US","CEVIB","314.65","133.9","12.82","","","","N","N","Y","CEVIB","","","","","5200","","","","","","","","","","","","","","","17500","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
