"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE","File","Action","Mods"
"2026/04/16","23985.03","A","TX","0TX9","GREENVILLE","US","09/27","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24014.8","A","TX","10TE","HARWOOD","US","14/32","14","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24014.8","A","TX","10TE","HARWOOD","US","14/32","32","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","01/19","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","30","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","01/19","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","09/27","09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","09/27","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TOWER","","","","140","600","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","13/31","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24015.7","U","TX","0TS2","HASLET","US","13/31","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24060.5","A","TX","06TX","HOCKLEY","US","01/19","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24060.5","A","TX","06TX","HOCKLEY","US","01/19","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24061.5","A","TX","4TA5","HOLLIDAY","US","17/35","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINES","","","","35","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24061.5","A","TX","4TA5","HOLLIDAY","US","17/35","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FENCE","","","","4","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24067.21","A","TX","T51","HOUSTON","US","17/35","17","179","","","NRS","FAIR","30","2","50.996","N","30.04749888","95","40","2.156","W","-95.66726555","161","","","30","2","48.48","N","30.0468","95","40","2.12","W","-95.66725555","161","255","166","","","","","","","","TREE","","A(V)","0","35","201","0","B","","","","","","","FAA-EST","2011/03/25","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_TYPE_CODE RWY_MARKING_COND OBSTN_TYPE CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24067.21","A","TX","T51","HOUSTON","US","17/35","17","179","","","BSC","GOOD","30","2","50.996","N","30.04749888","95","40","2.156","W","-95.66726555","161","","","30","2","48.48","N","30.0468","95","40","2.12","W","-95.66725555","161","255","166","","","","","","","","TREES","","A(V)","0","35","201","125","L/R","","","","","","","FAA-EST","2011/03/25","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_TYPE_CODE RWY_MARKING_COND OBSTN_TYPE CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24067.21","A","TX","T51","HOUSTON","US","17/35","35","359","","","NSTD","FAIR","30","2","16.947","N","30.03804083","95","40","1.794","W","-95.667165","166","","","30","2","20.71","N","30.03908611","95","40","1.83","W","-95.667175","166","380","166","","","","","","","","PLINE","L","A(V)","0","21","10","0","B","","","","","","","FAA-EST","2011/03/25","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_TYPE_CODE RWY_MARKING_COND"
"2026/05/14","24067.21","A","TX","T51","HOUSTON","US","17/35","35","359","","","BSC","GOOD","30","2","16.947","N","30.03804083","95","40","1.794","W","-95.667165","166","","","30","2","20.71","N","30.03908611","95","40","1.83","W","-95.667175","166","380","166","","","","","","","","PLINE","L","A(V)","0","21","10","0","B","","","","","","","FAA-EST","2011/03/25","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_TYPE_CODE RWY_MARKING_COND"
"2026/04/16","24068.2","A","TX","IWS","HOUSTON","US","15/33","15","155","","N","NSTD","GOOD","29","49","23.1673","N","29.82310202","95","40","30.9682","W","-95.67526894","110.5","43","3.7","","","","","","","","","","","","","111","P2R","","","","Y","","","TREES","","A(NP)","1","50","289","220","L","","","3RD PARTY SURVEY","2010/06/18","3RD PARTY SURVEY","2010/06/18","","","","","3RD PARTY SURVEY","2010/06/18","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24068.2","A","TX","IWS","HOUSTON","US","15/33","15","155","","N","NSTD","GOOD","29","49","23.1673","N","29.82310202","95","40","30.9682","W","-95.67526894","110.5","43","3.7","","","","","","","","","","","","","111","P2R","","","","Y","","","TREES","","A(NP)","8","50","600","60","L/R","","","3RD PARTY SURVEY","2010/06/18","3RD PARTY SURVEY","2010/06/18","","","","","3RD PARTY SURVEY","2010/06/18","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","17L/35R","35R","353","","Y","BSC","GOOD","30","3","10.9825","N","30.05305069","95","33","3.0389","W","-95.55084413","143.7","","","30","3","13.0281","N","30.05361891","95","33","3.3339","W","-95.55092608","144.2","208","148","","","","","","","","ANT","L","A(V)","0","15","204","60","L","","","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","","","","","","","","","","","","","","1","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","17L/35R","35R","353","","Y","BSC","GOOD","30","3","10.9825","N","30.05305069","95","33","3.0389","W","-95.55084413","143.7","","","30","3","13.0281","N","30.05361891","95","33","3.3339","W","-95.55092608","144.2","208","148","","","","","","","","TREES","L","A(V)","1","60","300","110","L","","","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","","","","","","","","","","","","","","2","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","17R/35L","17R","173","LOC/DME","N","NPI","GOOD","30","4","23.9281","N","30.07331336","95","33","17.3279","W","-95.5548133","150.5","52","3","30","4","14.0442","N","30.07056783","95","33","15.8828","W","-95.55441188","151.8","1007","152.4","P4R","","","","Y","","","ROAD","","C","0","15","200","125","L","","","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","AVN","2011/04/11","7009","7009","7009","6002","","","","","","","","","","1","Modified","CNTRLN_OFFSET"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","17R/35L","17R","173","LOC/DME","N","NPI","GOOD","30","4","23.9281","N","30.07331336","95","33","17.3279","W","-95.5548133","150.5","52","3","30","4","14.0442","N","30.07056783","95","33","15.8828","W","-95.55441188","151.8","1007","152.4","P4R","","","","Y","","","ROAD","","C","0","15","200","160","L","","","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","NGS","2006/03/21","AVN","2011/04/11","7009","7009","7009","6002","","","","","","","","","","2","Modified","CNTRLN_OFFSET"
"2026/04/16","24073.1","A","TX","DWH","HOUSTON","US","17R/35L","35L","353","","","NPI","GOOD","30","3","15.1018","N","30.05419494","95","33","7.2668","W","-95.55201855","145.3","41","3","","","","","","","","","","","","","151.7","P4L","","","","Y","","","TREES","","C","1","60","290","260","L","","","NGS","2006/03/21","NGS","2006/03/21","","","","","AVN","2011/04/11","6700","6700","6700","6700","","","","","","","","","","1","Modified","DIST_FROM_THR"
"2026/05/14","24073.1","A","TX","DWH","HOUSTON","US","17R/35L","35L","353","","","NPI","GOOD","30","3","15.1018","N","30.05419494","95","33","7.2668","W","-95.55201855","145.3","41","3","","","","","","","","","","","","","151.7","P4L","","","","Y","","","TREES","","C","1","60","300","260","L","","","NGS","2006/03/21","NGS","2006/03/21","","","","","AVN","2011/04/11","6700","6700","6700","6700","","","","","","","","","","2","Modified","DIST_FROM_THR"
"2026/04/16","24096.62","A","TX","TFP","INGLESIDE","US","13/31","13","140","","","NPI","GOOD","27","55","5.8036","N","27.91827877","97","12","59.3578","W","-97.21648827","15","39","3","","","","","","","","","","","","","17.7","P2L","","","","Y","","","","","C","50","","","","","","","3RD PARTY SURVEY","2020/02/07","3RD PARTY SURVEY","2020/02/07","","","","","3RD PARTY SURVEY","2020/02/07","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24096.62","A","TX","TFP","INGLESIDE","US","13/31","31","320","","","NPI","GOOD","27","54","28.0236","N","27.90778433","97","12","23.3527","W","-97.20648686","13.2","33","3","","","","","","","","","","","","","17.7","P2L","","","","Y","","","","","C","50","","","","","","","3RD PARTY SURVEY","2020/02/07","3RD PARTY SURVEY","2020/02/07","","","","","3RD PARTY SURVEY","2020/02/07","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24137.7","A","TX","05TS","JUSTIN","US","17/35","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24137.7","A","TX","05TS","JUSTIN","US","17/35","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","25","600","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24141.","A","TX","28XS","KAUFMAN","US","04/22","04","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FENCE","","A(V)","0","4","0","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24141.","A","TX","28XS","KAUFMAN","US","04/22","22","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","0","15","0","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24198.1","H","TX","T95","LEAGUE CITY","US","H1","H1","","","","BSC","FAIR","29","29","17.836","N","29.48828777","95","6","26.749","W","-95.10743027","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OWNER","1988/03/01","OWNER","1988/03/01","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND"
"2026/05/14","24198.1","H","TX","T95","LEAGUE CITY","US","H1","H1","","","","BSC","GOOD","29","29","17.836","N","29.48828777","95","6","26.749","W","-95.10743027","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OWNER","1988/03/01","OWNER","1988/03/01","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND"
"2026/04/16","24216.1","A","TX","T78","LIBERTY","US","16/34","16","166","","N","NPI","GOOD","30","4","58.291","N","30.08285861","94","42","0.0726","W","-94.70002016","68.9","23","3","","","","","","","","","","","","","69.5","P2L","","","","","","","TREES","","A(NP)","0","31","201","182","R","","","NGS","2008/01/26","NGS","2008/01/26","","","","","AVN","2011/04/11","","","","","","","","","","","","","","1","Modified","OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","24216.1","A","TX","T78","LIBERTY","US","16/34","16","166","","N","NPI","GOOD","30","4","58.291","N","30.08285861","94","42","0.0726","W","-94.70002016","68.9","23","3","","","","","","","","","","","","","69.5","P2L","","","","","","","TREES","","A(NP)","0","40","220","248","R","","","NGS","2008/01/26","NGS","2008/01/26","","","","","AVN","2011/04/11","","","","","","","","","","","","","","2","Modified","OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","24217.","A","TX","85TA","LILLIAN","US","15/33","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24217.","A","TX","85TA","LILLIAN","US","15/33","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24233.7","A","TX","9XS7","LONE OAK","US","04/22","04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","M","A(V)","","50","650","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24233.7","A","TX","9XS7","LONE OAK","US","04/22","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","M","A(V)","","50","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24249.02","A","TX","2TA1","LUFKIN","US","17/35","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","","","30","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24249.02","A","TX","2TA1","LUFKIN","US","17/35","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","","","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","15/33","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24263.7","A","TX","19TA","MC CLENDON-CHISHOLM","US","15/33","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24272.14","A","TX","T31","MC KINNEY","US","17/35","17","","","N","NPI","GOOD","","","","","","","","","","","","","","","","","","","","","","","","","300","","","","","","","","","TREE","","A(V)","1","34","0","66","L","","","","","","","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE CNTRLN_OFFSET"
"2026/05/14","24272.14","A","TX","T31","MC KINNEY","US","17/35","17","","","N","NPI","GOOD","","","","","","","","","","","","","","","","","","","","","","","","","300","","","","","","","","","TREE","","A(V)","0","34","0","0","L","","","","","","","","","","","","","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE CNTRLN_OFFSET"
"2026/04/16","24285.81","A","TX","3T2","MANVEL","US","02/20","02","26","","N","","","29","28","31.7413","N","29.47548369","95","19","42.7137","W","-95.32853158","54","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","0","40","0","40","R","","","FAA-EST IMAGERY","2010/12/08","FAA-EST IMAGERY","2010/12/08","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_HGT CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24285.81","A","TX","3T2","MANVEL","US","02/20","02","26","","N","","","29","28","31.7413","N","29.47548369","95","19","42.7137","W","-95.32853158","54","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","0","20","0","20","L","","","FAA-EST IMAGERY","2010/12/08","FAA-EST IMAGERY","2010/12/08","","","","","","","","","","","","","","","","","","","","2","Modified","OBSTN_HGT CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24285.81","A","TX","3T2","MANVEL","US","02/20","20","206","","","","","29","28","57.7133","N","29.48269813","95","19","28.4516","W","-95.32456988","53","","","","","","","","","","","","","","","","","","","","","","","ROAD","","A(V)","2","15","38","125","L","","","FAA-EST IMAGERY","2010/12/08","FAA-EST IMAGERY","2010/12/08","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_TYPE_CODE OBSTN_CLNC_SLOPE DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24285.81","A","TX","3T2","MANVEL","US","02/20","20","206","","","NSTD","","29","28","57.7133","N","29.48269813","95","19","28.4516","W","-95.32456988","53","","","","","","","","","","","","","","","","","","","","","","","ROAD","","A(V)","9","15","143","145","L/R","","","FAA-EST IMAGERY","2010/12/08","FAA-EST IMAGERY","2010/12/08","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_TYPE_CODE OBSTN_CLNC_SLOPE DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24411.5","A","TX","1TX4","NEW GULF","US","15/33","15","159","","","NSTD","POOR","29","16","43.95","N","29.278875","95","53","21.4","W","-95.88927777","100","","","","","","","","","","","","","","","","","","","","","","","TREE","","B(V)","1","12","220","33","L","","","FAA","2012/04/05","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24411.5","A","TX","1TX4","NEW GULF","US","15/33","33","339","","","NSTD","POOR","29","16","4.1","N","29.26780555","95","53","4.3","W","-95.88452777","100","","","","","","","","","","","","","","","","","","","","","","","PLINE","","B(V)","5","27","336","62","L","","","FAA","2012/04/05","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24414.5","A","TX","61R","NEWTON","US","14/32","14","145","","N","BSC","GOOD","30","53","18.7968","N","30.88855466","93","44","46.0913","W","-93.74613647","322","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","22","65","1650","510","B","","","FAA-EST IMAGERY","2011/08/05","FAA-EST IMAGERY","2011/08/05","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24414.5","A","TX","61R","NEWTON","US","14/32","14","145","","N","BSC","FAIR","30","53","18.7968","N","30.88855466","93","44","46.0913","W","-93.74613647","322","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","22","65","1650","315","L/R","","","FAA-EST IMAGERY","2011/08/05","FAA-EST IMAGERY","2011/08/05","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24414.5","A","TX","61R","NEWTON","US","14/32","32","325","","N","BSC","GOOD","30","52","46.3578","N","30.87954383","93","44","19.7586","W","-93.73882183","285","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","11","75","1030","175","L","","","FAA-EST IMAGERY","2011/08/05","FAA-EST IMAGERY","2011/08/05","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE DIST_FROM_THR"
"2026/05/14","24414.5","A","TX","61R","NEWTON","US","14/32","32","325","","N","BSC","FAIR","30","52","46.3578","N","30.87954383","93","44","19.7586","W","-93.73882183","285","","","","","","","","","","","","","","","","","","","","","","","TREES","","A(V)","6","75","675","175","L","","","FAA-EST IMAGERY","2011/08/05","FAA-EST IMAGERY","2011/08/05","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE DIST_FROM_THR"
"2026/04/16","24489.2","A","TX","T79","PEARLAND","US","17/35","17","","","N","","","29","33","32.95","N","29.55915277","95","19","37.76","W","-95.32715555","55","","","","","","","","","","","","","","","","","","","","","","","PLINE","M","A(V)","3","35","110","0","B","","","ADO","2022/09/14","ADO","2022/09/14","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24489.2","A","TX","T79","PEARLAND","US","17/35","17","","","N","","","29","33","32.95","N","29.55915277","95","19","37.76","W","-95.32715555","55","","","","","","","","","","","","","","","","","","","","","","","ROAD","M","A(V)","0","16","0","54","L","","","ADO","2022/09/14","ADO","2022/09/14","","","","","","","","","","","","","","","","","","","","2","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","01/19","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","01/19","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BLDG","","","","15","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","12/30","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","12/30","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BLDG","","","","15","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","16/34","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","25","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24729.1","U","TX","1TS3","SAN LEON","US","16/34","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BLDG","","","","15","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24849.","A","TX","SEP","STEPHENVILLE","US","14/32","14","149","","N","NPI","GOOD","32","13","13.0494","N","32.2202915","98","10","52.188","W","-98.18116333","1321.4","","","","","","","","","","","","","","","1321.4","P2L","","","","","","","TREE","","A(NP)","17","40","915","0","B","","","NGS","2008/03/15","NGS","2008/03/15","","","","","FAA","2013/09/16","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND"
"2026/05/14","24849.","A","TX","SEP","STEPHENVILLE","US","14/32","14","149","","N","NPI","FAIR","32","13","13.0494","N","32.2202915","98","10","52.188","W","-98.18116333","1321.4","","","","","","","","","","","","","","","1321.4","P2L","","","","","","","TREE","","A(NP)","17","40","915","0","B","","","NGS","2008/03/15","NGS","2008/03/15","","","","","FAA","2013/09/16","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND"
"2026/04/16","24849.","A","TX","SEP","STEPHENVILLE","US","14/32","32","329","","N","NPI","GOOD","32","12","37.2818","N","32.21035605","98","10","27.0879","W","-98.17419108","1289.2","","","","","","","","","","","","","","","1312.8","P2L","","","","","","","TREES","","A(NP)","1","55","201","220","L","","","NGS","2008/03/15","NGS","2008/03/15","","","","","NGS","2008/03/15","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","24849.","A","TX","SEP","STEPHENVILLE","US","14/32","32","329","","N","NPI","FAIR","32","12","37.2818","N","32.21035605","98","10","27.0879","W","-98.17419108","1289.2","","","","","","","","","","","","","","","1312.8","P2L","","","","","","","ROAD","","A(NP)","0","12","201","250","L/R","","","NGS","2008/03/15","NGS","2008/03/15","","","","","NGS","2008/03/15","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","24935.2","A","TX","26TX","TRUSCOTT","US","03/21","03","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24935.2","A","TX","26TX","TRUSCOTT","US","03/21","21","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24935.2","A","TX","26TX","TRUSCOTT","US","17/35","17","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINE","","","","","1320","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","24935.2","A","TX","26TX","TRUSCOTT","US","17/35","35","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
