"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA","File","Action","Mods"
"2026/04/16","00728.57","A","AZ","AZ78","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","ARIZONA BAY","PR","PR","33","0","40","N","33.01111111","112","16","54","W","-112.28166666","E","1420","E","","","","","PHOENIX","17","W","160","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1994/09","O","","","","","CONDL","","","","","2","N","","2020/08/10","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00728.57","A","AZ","AZ78","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","ARIZONA BAY","PR","PR","33","0","40","N","33.01111111","112","16","54","W","-112.28166666","E","1420","E","","","","","PHOENIX","17","W","160","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1994/09","O","","","","","CONDL","","","","","2","N","","2026/03/25","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00728.58","A","AZ","AZ13","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","SCHU RANCH","PR","PR","33","1","1.172","N","33.01699222","112","16","52.536","W","-112.28126","E","1410","E","13","E","1985","","PHOENIX","12","W","30","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1989/07","O","","","","","CONDL","","","","","2","N","","2021/09/30","","","","","","","","NON-ATCT","Y","","","","","","","","","","","","","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/05/14","00728.58","A","AZ","AZ13","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","SCHU RANCH","PR","PR","33","1","1.172","N","33.01699222","112","16","52.536","W","-112.28126","E","1410","E","","","","","PHOENIX","12","W","30","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1989/07","O","","","","","CONDL","","","","","2","N","","2026/04/02","","","","","","","","NON-ATCT","Y","","","","","","","","","","","","","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/04/16","00728.59","A","AZ","AZ31","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","SERENE FLD","PR","PR","32","59","48.174","N","32.996715","112","16","20.534","W","-112.27237055","E","1456","E","13","E","1985","","PHOENIX","14","SW","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1988/11","O","","","","","CONDL","","","","","2","N","","2021/11/22","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","PAJA","","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/05/14","00728.59","A","AZ","AZ31","MARICOPA","US","AWP","PHX","ARIZONA","MARICOPA","AZ","SERENE FLD","PR","PR","32","59","48.174","N","32.996715","112","16","20.534","W","-112.27237055","E","1456","E","","","","","PHOENIX","14","SW","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1988/11","O","","","","","CONDL","","","","","2","N","","2026/03/25","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","PAJA","","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/04/16","00732.","A","AZ","0AZ4","MOBILE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","FLYING BUCKET RANCH","PR","PR","32","58","56.173","N","32.98227027","112","17","13.534","W","-112.28709277","E","1505","E","13","E","1980","","PHOENIX","5","S","80","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1986/11","O","","","","","CONDL","","","","","2","N","","2021/12/02","","","","","","","","NON-ATCT","Y","","N","","","","","","","","","","","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/05/14","00732.","A","AZ","0AZ4","MOBILE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","FLYING BUCKET RANCH","PR","PR","32","58","56.173","N","32.98227027","112","17","13.534","W","-112.28709277","E","1505","E","","","","","PHOENIX","5","S","80","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1986/11","O","","","","","CONDL","","","","","2","N","","2026/03/25","","","","","","","","NON-ATCT","Y","","N","","","","","","","","","","","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/04/16","00732.1","A","AZ","1AZ0","MOBILE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","BISHOP AIRFIELD","PR","PR","33","6","43","N","33.11194444","112","16","9","W","-112.26916666","E","1261","S","13","E","1985","","PHOENIX","6","N","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1990/04","O","","","","","CONDL","","","","","2","N","","2025/11/05","","","","","","SEE RMK","SEE RMK","NON-ATCT","Y","WG","","","NACO","2002/05/10","","","","","","","","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/05/14","00732.1","A","AZ","1AZ0","MOBILE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","BISHOP AIRFIELD","PR","PR","33","6","43","N","33.11194444","112","16","9","W","-112.26916666","E","1261","S","","","","","PHOENIX","6","N","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1990/04","O","","","","","CONDL","","","","","2","N","","2026/03/25","","","","","","SEE RMK","SEE RMK","NON-ATCT","Y","WG","","","NACO","2002/05/10","","","","","","","","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE"
"2026/04/16","00751.23","H","AZ","67AZ","PHOENIX","US","AWP","PHX","ARIZONA","MARICOPA","AZ","GOOD SAMARITAN HOSPITAL","PR","PR","33","27","54.156","N","33.46504333","112","3","36.532","W","-112.06014777","E","1139","E","13","E","1985","","PHOENIX","0","NE","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1968/11","O","","","","","CONDL","","","","","2","N","","1992/05/15","A","NONE","NONE","","","","","NON-ATCT","N","","N","Y","","","","","","","","","","Y","","N","","","1","Modified","ARPT_NAME MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE AIRFRAME_REPAIR_SER_CODE PWR_PLANT_REPAIR_SER"
"2026/05/14","00751.23","H","AZ","67AZ","PHOENIX","US","AWP","PHX","ARIZONA","MARICOPA","AZ","BANNER UNI MED CENTER PHX","PR","PR","33","27","54.156","N","33.46504333","112","3","36.532","W","-112.06014777","E","1139","E","","","","","PHOENIX","0","NE","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1968/11","O","","","","","CONDL","","","","","2","N","","2026/03/20","A","","","","","","","NON-ATCT","N","","N","Y","","","","","","","","","","Y","","N","","","2","Modified","ARPT_NAME MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE AIRFRAME_REPAIR_SER_CODE PWR_PLANT_REPAIR_SER"
"2026/04/16","00768.41","A","AZ","AZ63","REDROCK","US","AWP","PHX","ARIZONA","PINAL","AZ","TWIN HAWKS AIRPARK","PR","PR","32","31","40","N","32.52777777","111","11","45","W","-111.19583333","E","2290","E","","","","","PHOENIX","7","E","155","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1994/02","O","","","","","CONDL","","","","","2","N","","2020/12/11","","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00768.41","A","AZ","AZ63","REDROCK","US","AWP","PHX","ARIZONA","PINAL","AZ","TWIN HAWKS AIRPARK","PR","PR","32","31","40","N","32.52777777","111","11","45","W","-111.19583333","E","2290","E","","","","","PHOENIX","7","E","155","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1994/02","O","","","","","CONDL","","","","","2","N","","2026/03/26","","","","","","SEE RMK","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00777.","A","AZ","48AZ","RIMROCK","US","AWP","PHX","ARIZONA","YAVAPAI","AZ","RIMROCK","PR","PR","34","39","3.08","N","34.65085555","111","47","17.543","W","-111.78820638","E","3575","S","13","E","1985","","PHOENIX","3","W","5","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1947/07","O","","","","","CONDL","","","N","N","2","N","1997/12/05","2021/10/12","","","","NONE","NONE","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","Y","","Y","","N","","","1","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE BOTTLED_OXY_TYPE BULK_OXY_TYPE"
"2026/05/14","00777.","A","AZ","48AZ","RIMROCK","US","AWP","PHX","ARIZONA","YAVAPAI","AZ","RIMROCK","PR","PR","34","39","3.08","N","34.65085555","111","47","17.543","W","-111.78820638","E","3575","S","","","","","PHOENIX","3","W","5","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1947/07","O","","","","","CONDL","","","N","N","2","N","1997/12/05","2026/03/31","","","","","","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","Y","","Y","","N","","","2","Modified","MAG_VARN MAG_HEMIS MAG_VARN_YEAR LAST_INFO_RESPONSE BOTTLED_OXY_TYPE BULK_OXY_TYPE"
"2026/04/16","00788.05","H","AZ","5AZ0","SCOTTSDALE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","LYON AVIATION ROOFTOP","PR","PR","33","37","31.27","N","33.62535277","111","55","17.77","W","-111.92160277","E","1508","E","","","","","PHOENIX","9","N","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","1999/10","O","","","","","CONDL","","","","","2","N","","2022/02/09","","","","","","SEE RMK","","NON-ATCT","N","","","","ADO","2025/05/13","FAA-EST","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00788.05","H","AZ","5AZ0","SCOTTSDALE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","LYON AVIATION ROOFTOP","PR","PR","33","37","31.27","N","33.62535277","111","55","17.77","W","-111.92160277","E","1508","E","","","","","PHOENIX","9","N","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","1999/10","O","","","","","CONDL","","","","","2","N","","2026/04/02","","","","","","SEE RMK","","NON-ATCT","N","","","","ADO","2025/05/13","FAA-EST","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00788.06","H","AZ","6AZ0","SCOTTSDALE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","LYON AVIATION SOUTH RAMP","PR","PR","33","37","28.2","N","33.6245","111","55","16.8","W","-111.92133333","E","1455","E","","","","","PHOENIX","0","N","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2009/08","O","","","","","CONDL","","","","","2","N","","2022/02/09","","","","","","","","NON-ATCT","","","","","ADO","2025/05/13","OWNER","2008/07/17","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00788.06","H","AZ","6AZ0","SCOTTSDALE","US","AWP","PHX","ARIZONA","MARICOPA","AZ","LYON AVIATION SOUTH RAMP","PR","PR","33","37","28.2","N","33.6245","111","55","16.8","W","-111.92133333","E","1455","E","","","","","PHOENIX","0","N","","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2009/08","O","","","","","CONDL","","","","","2","N","","2026/04/02","","","","","","","","NON-ATCT","","","","","ADO","2025/05/13","OWNER","2008/07/17","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00788.3","A","AZ","SEZ","SEDONA","US","AWP","PHX","ARIZONA","YAVAPAI","AZ","SEDONA","PU","PU","34","50","54.921","N","34.84858916","111","47","18.411","W","-111.7884475","E","4830.5","S","13","E","1985","","PHOENIX","2","SW","220","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","SEZ","Y","1956/05","O","","","","NGSY","NO OBJECTION","N","N","N","Y","S","S","2025/04/28","","100LL,A","MINOR","MINOR","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","Y","","3RD PARTY SURVEY","2019/06/24","3RD PARTY SURVEY","2019/06/24","","","N","Y","CHTR,INSTR","Y-L","KSEZ","N","","","1","Modified","FUEL_TYPES"
"2026/05/14","00788.3","A","AZ","SEZ","SEDONA","US","AWP","PHX","ARIZONA","YAVAPAI","AZ","SEDONA","PU","PU","34","50","54.921","N","34.84858916","111","47","18.411","W","-111.7884475","E","4830.5","S","13","E","1985","","PHOENIX","2","SW","220","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","SEZ","Y","1956/05","O","","","","NGSY","NO OBJECTION","N","N","N","Y","S","S","2025/04/28","","100LL,A,A+","MINOR","MINOR","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","Y","","3RD PARTY SURVEY","2019/06/24","3RD PARTY SURVEY","2019/06/24","","","N","Y","CHTR,INSTR","Y-L","KSEZ","N","","","2","Modified","FUEL_TYPES"
"2026/04/16","00797.52","A","AZ","5AZ7","STANFIELD","US","AWP","PHX","ARIZONA","PINAL","AZ","CARRANZA FARM AIRSTRIP","PR","PR","32","50","50","N","32.84722222","111","57","0","W","-111.95","E","1300","E","12","E","1995","","PHOENIX","2","SE","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1998/05","O","","","","","CONDL","","","","","2","N","","2020/11/12","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00797.52","A","AZ","5AZ7","STANFIELD","US","AWP","PHX","ARIZONA","PINAL","AZ","CARRANZA FARM AIRSTRIP","PR","PR","32","50","50","N","32.84722222","111","57","0","W","-111.95","E","1300","E","12","E","1995","","PHOENIX","2","SE","","ZAB","ZCA","ALBUQUERQUE","N","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","N","1998/05","O","","","","","CONDL","","","","","2","N","","2026/03/18","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00812.03","A","AZ","74AZ","TOMBSTONE","US","AWP","PHX","ARIZONA","COCHISE","AZ","RANCHO SAN MARCOS","PR","PR","31","37","10.6","N","31.61961111","110","2","50.5","W","-110.04736111","E","4353","E","","","","","PHOENIX","7","S","25","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2008/10","O","","","","","CONDL","","","","","2","N","","2021/08/31","","","","","","","","NON-ATCT","Y","","","","OWNER","2008/08/06","OWNER","2008/08/06","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00812.03","A","AZ","74AZ","TOMBSTONE","US","AWP","PHX","ARIZONA","COCHISE","AZ","RANCHO SAN MARCOS","PR","PR","31","37","10.6","N","31.61961111","110","2","50.5","W","-110.04736111","E","4353","E","","","","","PHOENIX","7","S","25","ZAB","ZCA","ALBUQUERQUE","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2008/10","O","","","","","CONDL","","","","","2","N","","2026/03/18","","","","","","","","NON-ATCT","Y","","","","OWNER","2008/08/06","OWNER","2008/08/06","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00840.41","A","AZ","AZ34","YUCCA","US","AWP","PHX","ARIZONA","MOHAVE","AZ","MASSEY FARM","PR","PR","34","41","29.14","N","34.69142777","114","5","51.86","W","-114.09773888","E","1630","E","","","","","PHOENIX","16","S","","ZLA","ZCL","LOS ANGELES","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2007/01","O","","","","","CONDL","","","","","2","N","","2020/08/03","","","","","","","","NON-ATCT","","","","","OWNER","2007/10/07","OWNER","2007/10/07","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00840.41","A","AZ","AZ34","YUCCA","US","AWP","PHX","ARIZONA","MOHAVE","AZ","MASSEY FARM","PR","PR","34","41","29.14","N","34.69142777","114","5","51.86","W","-114.09773888","E","1630","E","","","","","PHOENIX","16","S","","ZLA","ZCL","LOS ANGELES","","PRC","PRESCOTT","","1-800-WX-BRIEF","","","","","","2007/01","O","","","","","CONDL","","","","","2","N","","2026/03/20","","","","","","","","NON-ATCT","","","","","OWNER","2007/10/07","OWNER","2007/10/07","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00877.5","A","AR","82AR","BARTON","US","ASW","AOK","ARKANSAS","PHILLIPS","AR","BARTON","PR","PR","34","32","13.6896","N","34.537136","90","45","33.894","W","-90.759415","E","176","E","","","","","MEMPHIS","1","SE","","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","2025/03","O","","","","","OBJECTIONABLE","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2025/03/04","OWNER","2025/03/04","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00877.5","A","AR","82AR","BARTON","US","ASW","AOK","ARKANSAS","PHILLIPS","AR","BARTON","PR","PR","34","32","13.6896","N","34.537136","90","45","33.894","W","-90.759415","E","176","E","","","","","MEMPHIS","1","SE","","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","2025/03","O","","","","","OBJECTIONABLE","","","","","","N","","2026/04/01","","","","","","","","NON-ATCT","","","","","OWNER","2025/03/04","OWNER","2025/03/04","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00904.1","A","AR","4M2","BOONEVILLE","US","ASW","AOK","ARKANSAS","LOGAN","AR","BOONEVILLE MUNI","PU","PU","35","8","58.2948","N","35.14952633","93","51","48.2024","W","-93.86338955","E","467.8","S","5","E","1985","","MEMPHIS","3","E","207","ZME","ZCM","MEMPHIS","N","JBR","JONESBORO","","1-800-WX-BRIEF","","","","JBR","Y","1966/06","O","","","","","NO OBJECTION","N","N","N","N","S","S","2022/12/08","","100LL","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","FAA-EST","2013/02/26","3RD PARTY SURVEY","2009/08/25","","","Y","Y","INSTR","Y","","N","","","1","Modified","LAST_INSPECTION"
"2026/05/14","00904.1","A","AR","4M2","BOONEVILLE","US","ASW","AOK","ARKANSAS","LOGAN","AR","BOONEVILLE MUNI","PU","PU","35","8","58.2948","N","35.14952633","93","51","48.2024","W","-93.86338955","E","467.8","S","5","E","1985","","MEMPHIS","3","E","207","ZME","ZCM","MEMPHIS","N","JBR","JONESBORO","","1-800-WX-BRIEF","","","","JBR","Y","1966/06","O","","","","","NO OBJECTION","N","N","N","N","S","S","2026/03/25","","100LL","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","FAA-EST","2013/02/26","3RD PARTY SURVEY","2009/08/25","","","Y","Y","INSTR","Y","","N","","","2","Modified","LAST_INSPECTION"
"2026/04/16","00914.01","A","AR","AR03","CENTERVILLE","US","ASW","AOK","ARKANSAS","YELL","AR","CENTERVILLE AIRSTRIP","PR","PR","35","7","21.65","N","35.12268055","93","12","11.29","W","-93.20313611","E","350","E","3","E","1995","","MEMPHIS","2","NW","","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","1999/01","O","","","","","NO OBJECTION","","","","","2","N","","2020/08/03","","","","","","","","NON-ATCT","N","","","","FAA-EST IMAGERY","2021/03/05","","","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE WIND_INDCR_FLAG"
"2026/05/14","00914.01","A","AR","AR03","CENTERVILLE","US","ASW","AOK","ARKANSAS","YELL","AR","CENTERVILLE AIRSTRIP","PR","PR","35","7","21.65","N","35.12268055","93","12","11.29","W","-93.20313611","E","350","E","3","E","1995","","MEMPHIS","2","NW","","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","1999/01","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/25","","","","","","","","NON-ATCT","N","","","","FAA-EST IMAGERY","2021/03/05","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE WIND_INDCR_FLAG"
"2026/04/16","00915.5","G","AR","4AR5","CHERRY VALLEY","US","ASW","AOK","ARKANSAS","CROSS","AR","LAWRENCE FLD","PR","PR","35","22","15","N","35.37083333","90","45","2","W","-90.75055555","E","284","E","","","","","MEMPHIS","2","S","104","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","2003/01","O","","","","","NO OBJECTION","","","","","2","N","","2021/08/27","","","","","","","","NON-ATCT","N","","","","OWNER","2002/12/29","OWNER","2002/12/29","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","00915.5","G","AR","4AR5","CHERRY VALLEY","US","ASW","AOK","ARKANSAS","CROSS","AR","LAWRENCE FLD","PR","PR","35","22","15","N","35.37083333","90","45","2","W","-90.75055555","E","284","E","","","","","MEMPHIS","2","S","104","ZME","ZCM","MEMPHIS","","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","","2003/01","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/11","","","","","","","","NON-ATCT","N","","","","OWNER","2002/12/29","OWNER","2002/12/29","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","00918.01","H","AR","AR02","CLARKSVILLE","US","ASW","AOK","ARKANSAS","JOHNSON","AR","JOHNSON RGNL MEDICAL CENTER","PU","PR","35","27","40.33","N","35.46120277","93","26","43.28","W","-93.44535555","E","491","E","5","E","1985","","MEMPHIS","0","N","","ZME","ZCM","MEMPHIS","N","JBR","JONESBORO","","1-800-WX-BRIEF","","","","","N","1988/08","O","","","","","NO OBJECTION","","","","","2","N","","2021/09/02","","","","","","SEE RMK","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2015/10/13","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
