"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG","File","Action","Mods"
"2026/03/19","TAFFY","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","TAFFY","CLT","NAR","1","35","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","TAFFY","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH1","2","Deleted",""
"2026/03/19","TAFFY","MSY","NAR","1","60","TRSSH1","STAR","","","","","","2","Deleted",""
"2026/03/19","TEB","BTV","H","1","35","GRNMT","FIX","VT","US","K6","","BTV","2","Deleted",""
"2026/03/19","TEB","BTV","H","1","40","BTV","NAVAID","VT","US","","VOR/DME","","2","Deleted",""
"2026/03/19","TEB","BTV","L","1","45","GRNMT","FIX","VT","US","K6","","BTV","2","Deleted",""
"2026/03/19","TEB","BTV","L","1","50","BTV","NAVAID","VT","US","","VOR/DME","","2","Deleted",""
"2026/03/19","TEB","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","TEB","CLT","H","1","25","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","2","35","THHMP","FIX","VA","US","K6","","RAVNN8","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","2","40","RAVNN8","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","4","50","THHMP","FIX","VA","US","K6","","RAVNN8","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","4","55","RAVNN8","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","5","60","THHMP","FIX","VA","US","K6","","RAVNN8","2","Deleted",""
"2026/03/19","TJSJ","BWI","H","5","65","RAVNN8","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","CLT","H","2","30","PITRW","FIX","SC","US","K7","","STOCR4","2","Deleted",""
"2026/03/19","TJSJ","CLT","H","2","35","STOCR4","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","CLT","H","3","50","PITRW","FIX","SC","US","K7","","STOCR4","2","Deleted",""
"2026/03/19","TJSJ","CLT","H","3","55","STOCR4","STAR","","","","","","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","40","OWENZ","FIX","OA","US","K","","FATON","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","45","FATON","FIX","OA","US","K","","HOFFI","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","50","HOFFI","FIX","NY","US","K6","","KEYED","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","55","KEYED","FIX","NY","US","K6","","EEGOR","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","60","EEGOR","FIX","CT","US","K6","","ALIXX","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","65","ALIXX","FIX","CT","US","K6","","RYMES","2","Deleted",""
"2026/03/19","TJSJ","HPN","H","2","70","RYMES","FIX","CT","US","K6","","","2","Deleted",""
"2026/03/19","TOPPS","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","TOPPS","CLT","NAR","1","35","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","TOPPS","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH1","2","Deleted",""
"2026/03/19","TOPPS","MSY","NAR","1","60","TRSSH1","STAR","","","","","","2","Deleted",""
"2026/03/19","TPA","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN8","2","Deleted",""
"2026/03/19","TPA","BWI","H","2","35","RAVNN8","STAR","","","","","","2","Deleted",""
"2026/03/19","TPA","CLT","H","2","20","PONZE","FIX","SC","US","K7","","BANKR5","2","Deleted",""
"2026/03/19","TPA","CLT","H","2","25","BANKR5","STAR","","","","","","2","Deleted",""
"2026/03/19","TRM","F70","TEC","1","10","V388","AIRWAY","","","","","PDZ","2","Deleted",""
"2026/03/19","TRM","F70","TEC","1","15","PDZ","NAVAID","CA","US","","VORTAC","PDZ092015","2","Deleted",""
"2026/03/19","TRM","F70","TEC","1","20","PDZ092015","FRD","CA","US","","VORTAC","JESEX","2","Deleted",""
"2026/03/19","TRM","F70","TEC","1","25","JESEX","FIX","CA","US","K2","","TIQMU","2","Deleted",""
"2026/03/19","TRM","F70","TEC","1","30","TIQMU","FIX","CA","US","K2","","","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","F70","TEC","1","20","TIQMU","FIX","CA","US","K2","","","2","Modified","SEGMENT_SEQ"
"2026/03/19","TRM","HMT","TEC","1","25","NIKKL","FIX","CA","US","K2","","HUMAN","2","Deleted",""
"2026/03/19","TRM","HMT","TEC","1","30","HUMAN","FIX","CA","US","K2","","","2","Deleted",""
"2026/03/19","TRM","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","LAX","2","Deleted",""
"2026/03/19","TRM","LAX","TEC","1","20","LAX","NAVAID","CA","US","","VORTAC","","2","Deleted",""
"2026/03/19","TRM","SNA","TEC","1","10","V388","AIRWAY","","","","","PDZ","2","Deleted",""
"2026/03/19","TRM","SNA","TEC","1","15","PDZ","NAVAID","CA","US","","VORTAC","PDZ270013","2","Deleted",""
"2026/03/19","TRM","SNA","TEC","1","20","PDZ270013","FRD","CA","US","","VORTAC","RNDAL","2","Deleted",""
"2026/03/19","TRM","SNA","TEC","1","25","RNDAL","FIX","CA","US","K2","","V363","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","SNA","TEC","1","15","RNDAL","FIX","CA","US","K2","","V363","2","Modified","SEGMENT_SEQ"
"2026/03/19","TRM","SNA","TEC","1","30","V363","AIRWAY","","","","","POXKU","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","SNA","TEC","1","20","V363","AIRWAY","","","","","POXKU","2","Modified","SEGMENT_SEQ"
"2026/03/19","TRM","SNA","TEC","1","35","POXKU","FIX","CA","US","K2","","V8","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","SNA","TEC","1","25","POXKU","FIX","CA","US","K2","","V8","2","Modified","SEGMENT_SEQ"
"2026/03/19","TRM","SNA","TEC","1","40","V8","AIRWAY","","","","","SLI","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","SNA","TEC","1","30","V8","AIRWAY","","","","","SLI","2","Modified","SEGMENT_SEQ"
"2026/03/19","TRM","SNA","TEC","1","45","SLI","NAVAID","CA","US","","VORTAC","","1","Modified","SEGMENT_SEQ"
"2026/05/14","TRM","SNA","TEC","1","35","SLI","NAVAID","CA","US","","VORTAC","","2","Modified","SEGMENT_SEQ"
"2026/03/19","TUL","HOU","H","1","15","ELLVR","FIX","TX","US","K4","","NNEAL","2","Deleted",""
"2026/03/19","TUL","HOU","H","1","20","NNEAL","FIX","TX","US","K4","","KIDDZ5","2","Deleted",""
"2026/03/19","TUL","HOU","H","1","25","KIDDZ5","STAR","","","","","","1","Modified","SEGMENT_SEQ"
"2026/05/14","TUL","HOU","H","1","20","KIDDZ5","STAR","","","","","","2","Modified","SEGMENT_SEQ"
"2026/03/19","TUSKY","CLT","NAR","1","25","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","TUSKY","CLT","NAR","1","30","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","TUSKY","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH1","2","Deleted",""
"2026/03/19","TUSKY","MSY","NAR","1","55","TRSSH1","STAR","","","","","","2","Deleted",""
"2026/03/19","UDD","F70","TEC","1","10","V388","AIRWAY","","","","","PDZ","2","Deleted",""
"2026/03/19","UDD","F70","TEC","1","15","PDZ","NAVAID","CA","US","","VORTAC","PDZ092015","2","Deleted",""
"2026/03/19","UDD","F70","TEC","1","20","PDZ092015","FRD","CA","US","","VORTAC","JESEX","2","Deleted",""
"2026/03/19","UDD","F70","TEC","1","25","JESEX","FIX","CA","US","K2","","TIQMU","2","Deleted",""
"2026/03/19","UDD","F70","TEC","1","30","TIQMU","FIX","CA","US","K2","","","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","F70","TEC","1","20","TIQMU","FIX","CA","US","K2","","","2","Modified","SEGMENT_SEQ"
"2026/03/19","UDD","HMT","TEC","1","25","NIKKL","FIX","CA","US","K2","","HUMAN","2","Deleted",""
"2026/03/19","UDD","HMT","TEC","1","30","HUMAN","FIX","CA","US","K2","","","2","Deleted",""
"2026/03/19","UDD","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","LAX","2","Deleted",""
"2026/03/19","UDD","LAX","TEC","1","20","LAX","NAVAID","CA","US","","VORTAC","","2","Deleted",""
"2026/03/19","UDD","SNA","TEC","1","10","V388","AIRWAY","","","","","PDZ","2","Deleted",""
"2026/03/19","UDD","SNA","TEC","1","15","PDZ","NAVAID","CA","US","","VORTAC","PDZ270013","2","Deleted",""
"2026/03/19","UDD","SNA","TEC","1","20","PDZ270013","FRD","CA","US","","VORTAC","RNDAL","2","Deleted",""
"2026/03/19","UDD","SNA","TEC","1","25","RNDAL","FIX","CA","US","K2","","V363","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","SNA","TEC","1","15","RNDAL","FIX","CA","US","K2","","V363","2","Modified","SEGMENT_SEQ"
"2026/03/19","UDD","SNA","TEC","1","30","V363","AIRWAY","","","","","POXKU","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","SNA","TEC","1","20","V363","AIRWAY","","","","","POXKU","2","Modified","SEGMENT_SEQ"
"2026/03/19","UDD","SNA","TEC","1","35","POXKU","FIX","CA","US","K2","","V8","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","SNA","TEC","1","25","POXKU","FIX","CA","US","K2","","V8","2","Modified","SEGMENT_SEQ"
"2026/03/19","UDD","SNA","TEC","1","40","V8","AIRWAY","","","","","SLI","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","SNA","TEC","1","30","V8","AIRWAY","","","","","SLI","2","Modified","SEGMENT_SEQ"
"2026/03/19","UDD","SNA","TEC","1","45","SLI","NAVAID","CA","US","","VORTAC","","1","Modified","SEGMENT_SEQ"
"2026/05/14","UDD","SNA","TEC","1","35","SLI","NAVAID","CA","US","","VORTAC","","2","Modified","SEGMENT_SEQ"
"2026/03/19","VITOL","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","VITOL","CLT","NAR","1","35","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","VITOL","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH1","2","Deleted",""
"2026/03/19","VITOL","MSY","NAR","1","50","TRSSH1","STAR","","","","","","2","Deleted",""
"2026/03/19","WHALE","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY6","2","Deleted",""
"2026/03/19","WHALE","CLT","NAR","1","35","CHSLY6","STAR","","","","","","2","Deleted",""
"2026/03/19","WHALE","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH1","2","Deleted",""
"2026/03/19","WHALE","MSY","NAR","1","55","TRSSH1","STAR","","","","","","2","Deleted",""
"2026/05/14","ABQ","HOU","H","1","5","MNZNO3","DP","","","","","CME","2","Added",""
"2026/05/14","ABQ","HOU","H","1","10","CME","NAVAID","NM","US","","VORTAC","HOB","2","Added",""
"2026/05/14","ABQ","HOU","H","1","15","HOB","NAVAID","NM","US","","VORTAC","DILLO","2","Added",""
"2026/05/14","AJO","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","AJO","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","AJO","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","AJO","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","ALB","CLT","H","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","ALB","CLT","H","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","ALLEX","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","ALLEX","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","ALLEX","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","ALLEX","MSY","NAR","1","60","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","ATL","BWI","H","2","25","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","ATL","BWI","H","2","30","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ATL","CLT","H","3","15","CNTLR","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","ATL","CLT","H","3","20","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","AUS","BWI","H","1","55","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","AUS","BWI","H","1","60","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","AUS","BWI","H","2","50","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","AUS","BWI","H","2","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","BDL","BWI","H","1","40","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","BDL","BWI","H","1","45","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","BDL","CLT","H","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BDL","CLT","H","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BDR","BWI","H","1","35","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","BDR","BWI","H","1","40","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","BED","BWI","H","1","40","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","BED","BWI","H","1","45","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","BED","CLT","H","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BED","CLT","H","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BGR","CLT","H","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BGR","CLT","H","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BHM","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","BHM","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","BNA","BWI","H","2","30","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","BNA","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","BOS","CLT","H","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BOS","CLT","H","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BOS","MSY","H","1","55","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","BOS","MSY","H","1","60","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","BRADD","CLT","NAR","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BRADD","CLT","NAR","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BRADD","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","BRADD","MSY","NAR","1","55","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","BTV","CLT","H","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BTV","CLT","H","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BUF","CLT","H","1","15","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","BUF","CLT","H","1","20","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","BWI","BTV","H","1","45","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","BWI","CLT","H","1","15","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","BWI","CLT","H","1","20","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","BWI","DXR","H","1","15","MAEVE","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","BWI","DXR","H","1","20","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","BWI","HPN","L","1","20","T320","AIRWAY","","","","","BRIGS","2","Added",""
"2026/05/14","BWI","HPN","L","1","25","BRIGS","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","BWI","HPN","L","1","30","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","BWI","LUK","H","1","10","OTTTO","FIX","VA","US","K6","","COLNS","2","Added",""
"2026/05/14","BWI","LUK","H","1","15","COLNS","FIX","WV","US","K6","","GAVNN8","2","Added",""
"2026/05/14","BWI","LUK","H","1","20","GAVNN8","STAR","","","","","","2","Added",""
"2026/05/14","BWI","MSY","H","1","25","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","BWI","MSY","H","1","30","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","CAK","CLT","H","1","15","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","CAK","CLT","H","1","20","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","CCB","AVX","TEC","3","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","CCB","AVX","TEC","3","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","CCB","LAX","TEC","7","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","CCB","LAX","TEC","7","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","CDW","BTV","L","1","45","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","CHO","CLT","H","1","5","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","CHO","CLT","H","1","10","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","CHS","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","CHS","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","CLE","CLT","H","1","20","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","CLE","CLT","H","1","25","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","CLT","ABE","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","ACK","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","AGC","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","ALB","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","APF","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","AUS","H","1","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","AVP","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","BCT","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","BDL","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","BGR","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","BOS","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","BUF","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","BWI","H","2","5","KILNS6","DP","","","","","AUDII","2","Added",""
"2026/05/14","CLT","BWI","H","2","15","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","CLT","BWI","H","2","20","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","CLT","CLE","H","1","5","WEAZL6","DP","","","","","CLAWD","2","Added",""
"2026/05/14","CLT","CVG","H","1","5","JOJJO6","DP","","","","","CUBIM","2","Added",""
"2026/05/14","CLT","CXY","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","CYOW","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","CYUL","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","CYYZ","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","DCA","H","2","5","KILNS6","DP","","","","","AUDII","2","Added",""
"2026/05/14","CLT","DEN","H","1","5","BOBZY6","DP","","","","","BNA","2","Added",""
"2026/05/14","CLT","DFW","H","1","5","JOJJO6","DP","","","","","CUBIM","2","Added",""
"2026/05/14","CLT","DFW","H","2","5","JOJJO6","DP","","","","","CUBIM","2","Added",""
"2026/05/14","CLT","DFW","H","3","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","DFW","H","4","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","DTW","H","1","5","WEAZL6","DP","","","","","CLAWD","2","Added",""
"2026/05/14","CLT","DTW","H","2","5","WEAZL6","DP","","","","","CLAWD","2","Added",""
"2026/05/14","CLT","EWR","H","2","5","KILNS6","DP","","","","","AUDII","2","Added",""
"2026/05/14","CLT","EYW","H","1","5","BEAVY7","DP","","","","","JENDO","2","Added",""
"2026/05/14","CLT","FLL","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","FMY","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","HOU","H","2","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","HOU","H","4","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","HOU","H","5","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","HPN","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","IAD","H","2","5","KILNS6","DP","","","","","AUDII","2","Added",""
"2026/05/14","CLT","IAH","H","1","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","IAH","H","2","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","JFK","H","1","5","BARMY6","DP","","","","","TYI","2","Added",""
"2026/05/14","CLT","LBE","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","LGA","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","MCO","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","MCO","H","3","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","MDT","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","MDW","H","1","5","WEAZL6","DP","","","","","CLAWD","2","Added",""
"2026/05/14","CLT","MDW","H","2","5","WEAZL6","DP","","","","","CLAWD","2","Added",""
"2026/05/14","CLT","MHT","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","MIA","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","MKY","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","MVY","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","ORD","H","1","5","JOJJO6","DP","","","","","DOOGE","2","Added",""
"2026/05/14","CLT","ORF","H","1","5","BARMY6","DP","","","","","NUTZE","2","Added",""
"2026/05/14","CLT","PBI","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","PHF","H","1","5","BARMY6","DP","","","","","NUTZE","2","Added",""
"2026/05/14","CLT","PHL","H","1","5","KILNS6","DP","","","","","AUDII","2","Added",""
"2026/05/14","CLT","PIT","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","PNS","H","1","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","PVD","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","PWM","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","RIC","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","ROC","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","RSW","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","SAT","H","1","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","SAT","H","2","5","ESTRR6","DP","","","","","IPTAY","2","Added",""
"2026/05/14","CLT","SBY","H","1","5","BARMY6","DP","","","","","TYI","2","Added",""
"2026/05/14","CLT","SRQ","H","1","5","ICONS6","DP","","","","","NOOKS","2","Added",""
"2026/05/14","CLT","SYR","H","1","5","KRITR7","DP","","","","","FILDS","2","Added",""
"2026/05/14","CLT","TEB","H","1","5","BARMY6","DP","","","","","RDU","2","Added",""
"2026/05/14","CLT","TPA","H","2","5","BEAVY7","DP","","","","","JENDO","2","Added",""
"2026/05/14","CMA","BUR","TEC","1","5","VTU","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","CMA","BUR","TEC","1","10","GINNA","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","CMA","F70","TEC","1","5","VTU","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","CMA","F70","TEC","1","30","PDZ","NAVAID","CA","US","","VORTAC","JESEX","2","Added",""
"2026/05/14","CMA","VNY","TEC","1","5","CMA","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","CMA","WHP","TEC","1","5","CMA","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","CNO","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","CNO","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","CNO","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","CNO","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","CYUL","CLT","H","1","35","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","CYUL","CLT","H","1","40","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","DAB","CLT","H","2","20","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","DAB","CLT","H","2","25","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","DAL","BWI","H","1","25","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","DAL","BWI","H","1","30","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","DCA","BTV","H","2","50","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","DCA","BTV","L","1","50","LAGGS","FIX","NY","US","K6","","","2","Added",""
"2026/05/14","DCA","CLT","H","1","15","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","DCA","CLT","H","1","20","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","DCA","DXR","H","1","10","AGARD","FIX","MD","US","K6","","DONIL","2","Added",""
