navId,navType,sourceRowId,name,city,stateCode,countryCode,regionCode,lat,lon,freq,chan,navStatus,nasUseFlag,publicUseFlag,highAltArtccId,lowAltArtccId,legacyNavIdTypeKey,currentPointKey
FSI,FAN_MARKER,544,TRAIL,FORT SILL,OK,US,ASW,34.78137361,-98.40230444,,,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:FSI:FAN_MARKER,POINT:NAVAID:FSI:FAN_MARKER:US:OK:FORT_SILL
FSM,VORTAC,545,FORT SMITH,FORT SMITH,AR,US,ASW,35.38840763,-94.27152422,110.4,41X,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:FSM:VORTAC,POINT:NAVAID:FSM:VORTAC:US:AR:FORT_SMITH
FST,VORTAC,546,FORT STOCKTON,FORT STOCKTON,TX,US,ASW,30.95210705,-102.97571136,116.9,116X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:FST:VORTAC,POINT:NAVAID:FST:VORTAC:US:TX:FORT_STOCKTON
FT,NDB,547,MUFIN,FORT WORTH,TX,US,ASW,32.89308875,-97.37333763,365,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:FT:NDB,POINT:NAVAID:FT:NDB:US:TX:FORT_WORTH
FTI,VORTAC,548,FORT UNION,LAS VEGAS,NM,US,ASW,35.6575495,-105.13559641,117.3,120X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:FTI:VORTAC,POINT:NAVAID:FTI:VORTAC:US:NM:LAS_VEGAS
FTK,VOR/DME,549,FORT KNOX,FORT KNOX,KY,US,ASO,37.90721691,-85.97256363,109.6,33X,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:FTK:VOR/DME,POINT:NAVAID:FTK:VOR/DME:US:KY:FORT_KNOX
FTW,VOT,550,FORT WORTH,FORT WORTH,TX,US,ASW,32.82000277,-97.36413888,108.2,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:FTW:VOT,POINT:NAVAID:FTW:VOT:US:TX:FORT_WORTH
FTZ,VORTAC,551,FORISTELL,FORISTELL,MO,US,ACE,38.69433369,-90.97126933,114.35,90Y,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:FTZ:VORTAC,POINT:NAVAID:FTZ:VORTAC:US:MO:FORISTELL
FUZ,VORTAC,552,RANGER,DALLAS-FORT WORTH,TX,US,ASW,32.8894488,-97.17942588,115.7,104X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:FUZ:VORTAC,POINT:NAVAID:FUZ:VORTAC:US:TX:DALLAS-FORT_WORTH
FVI,DME,553,FALL RIVER MILLS,FALL RIVER MILLS,CA,US,AWP,41.01616666,-121.43341666,116.9,116X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:FVI:DME,POINT:NAVAID:FVI:DME:US:CA:FALL_RIVER_MILLS
FVQ,DME,554,CARLSBAD,CARLSBAD,CA,US,AWP,33.13017222,-117.2759,116.95,116Y,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:FVQ:DME,POINT:NAVAID:FVQ:DME:US:CA:CARLSBAD
FWA,VORTAC,555,FORT WAYNE,FORT WAYNE,IN,US,AGL,40.9790643,-85.18805811,117.8,125X,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:FWA:VORTAC,POINT:NAVAID:FWA:VORTAC:US:IN:FORT_WAYNE
FWC,NDB,556,WAYNE COUNTY,FAIRFIELD,IL,US,AGL,38.38017647,-88.40934888,257,,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:FWC:NDB,POINT:NAVAID:FWC:NDB:US:IL:FAIRFIELD
FXU,VOR,557,POLK,FORT POLK,LA,US,ASW,31.11146138,-93.21917472,108.4,,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:FXU:VOR,POINT:NAVAID:FXU:VOR:US:LA:FORT_POLK
FYU,VORTAC,558,FORT YUKON,FORT YUKON,AK,US,AAL,66.57425377,-145.27665708,114.4,91X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:FYU:VORTAC,POINT:NAVAID:FYU:VORTAC:US:AK:FORT_YUKON
FZ,NDB,559,EAVES,ST LOUIS,MO,US,ACE,38.67736102,-90.54732025,227,,OPERATIONAL IFR,N,N,,,POINT:NAVAID:FZ:NDB,POINT:NAVAID:FZ:NDB:US:MO:ST_LOUIS
FZT,VOR/DME,560,FRANKSTON,FRANKSTON,TX,US,ASW,32.07460416,-95.53079055,111.4,51X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:FZT:VOR/DME,POINT:NAVAID:FZT:VOR/DME:US:TX:FRANKSTON
GAD,VOR/DME,561,GADSDEN,GADSDEN,AL,US,ASO,33.97640305,-86.08355694,112.3,70X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GAD:VOR/DME,POINT:NAVAID:GAD:VOR/DME:US:AL:GADSDEN
GAL,VOR/DME,562,GALENA,GALENA,AK,US,AAL,64.73812777,-156.77713611,114.8,95X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:GAL:VOR/DME,POINT:NAVAID:GAL:VOR/DME:US:AK:GALENA
GAM,DME,563,GAMBELL,GAMBELL,AK,US,AAL,63.7818755,-171.73677822,114.5,92X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:GAM:DME,POINT:NAVAID:GAM:DME:US:AK:GAMBELL
GB,NDB,564,PLAZZ,BUFFALO,NY,US,AEA,42.87388811,-78.81645197,204,,OPERATIONAL IFR,N,N,,,POINT:NAVAID:GB:NDB,POINT:NAVAID:GB:NDB:US:NY:BUFFALO
GB,NDB,565,BABSY,GREAT BEND,KS,US,ACE,38.25164827,-98.85587094,419,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GB:NDB,POINT:NAVAID:GB:NDB:US:KS:GREAT_BEND
GB,NDB,566,GARNO,MARSHALL,MN,US,AGL,44.50206313,-95.91097344,253,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GB:NDB,POINT:NAVAID:GB:NDB:US:MN:MARSHALL
GBG,DME,567,GALESBURG,GALESBURG,IL,US,AGL,40.93734333,-90.43446361,109.8,35X,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:GBG:DME,POINT:NAVAID:GBG:DME:US:IL:GALESBURG
GBN,VORTAC,568,GILA BEND,GILA BEND,AZ,US,AWP,32.95625833,-112.67427166,116.6,113X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:GBN:VORTAC,POINT:NAVAID:GBN:VORTAC:US:AZ:GILA_BEND
GC,NDB,569,DERYK,GILLETTE,WY,US,ANM,44.27090325,-105.52223458,380,,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:GC:NDB,POINT:NAVAID:GC:NDB:US:WY:GILLETTE
GCC,VOR/DME,570,GILLETTE,GILLETTE,WY,US,ANM,44.34777291,-105.54348588,114.6,93X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:GCC:VOR/DME,POINT:NAVAID:GCC:VOR/DME:US:WY:GILLETTE
GCK,VORTAC,571,GARDEN CITY,GARDEN CITY,KS,US,ACE,37.91900372,-100.72500863,113.3,80X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:GCK:VORTAC,POINT:NAVAID:GCK:VORTAC:US:KS:GARDEN_CITY
GCN,VOR/DME,572,GRAND CANYON,GRAND CANYON,AZ,US,AWP,35.96034027,-112.14604627,111.65,53Y,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GCN:VOR/DME,POINT:NAVAID:GCN:VOR/DME:US:AZ:GRAND_CANYON
GCO,DME,573,CHICAGO,CHICAGO,IL,US,AGL,41.99408888,-87.90232777,108.25,19Y,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:GCO:DME,POINT:NAVAID:GCO:DME:US:IL:CHICAGO
GCR,NDB,574,GLACIER RIVER,CORDOVA,AK,US,AAL,60.49875625,-145.47446722,404,,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:GCR:NDB,POINT:NAVAID:GCR:NDB:US:AK:CORDOVA
GCV,TACAN,575,GREENE COUNTY,LEAKESVILLE,MS,US,ASO,31.09795972,-88.48612888,115.7,104X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:GCV:TACAN,POINT:NAVAID:GCV:TACAN:US:MS:LEAKESVILLE
GDE,NDB,576,GOODHUE,BEAUMONT,TX,US,ASW,30.07047208,-94.21103544,368,,OPERATIONAL VFR ONLY,Y,Y,ZHU,ZHU,POINT:NAVAID:GDE:NDB,POINT:NAVAID:GDE:NDB:US:TX:BEAUMONT
GDM,VOR/DME,577,GARDNER,GARDNER,MA,US,ANE,42.54592083,-72.05818822,116.95,116Y,OPERATIONAL IFR,Y,Y,ZBW,ZBW,POINT:NAVAID:GDM:VOR/DME,POINT:NAVAID:GDM:VOR/DME:US:MA:GARDNER
GDV,DME,578,GLENDIVE,GLENDIVE,MT,US,ANM,47.13337222,-104.80473888,114.35,90Y,OPERATIONAL IFR,Y,Y,ZLC,ZLC,POINT:NAVAID:GDV:DME,POINT:NAVAID:GDV:DME:US:MT:GLENDIVE
GEE,VOR/DME,579,GENESEO,GENESEO,NY,US,AEA,42.83439638,-77.73275083,108.2,19X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:GEE:VOR/DME,POINT:NAVAID:GEE:VOR/DME:US:NY:GENESEO
GEF,VORTAC,580,GREENVILLE,GREENVILLE,FL,US,ASO,30.55134166,-83.78313277,113.65,83Y,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:GEF:VORTAC,POINT:NAVAID:GEF:VORTAC:US:FL:GREENVILLE
GEG,VORTAC,581,SPOKANE,SPOKANE,WA,US,ANM,47.56494583,-117.62688583,115.5,102X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:GEG:VORTAC,POINT:NAVAID:GEG:VORTAC:US:WA:SPOKANE
GEG,VOT,582,SPOKANE INTL,SPOKANE,WA,US,ANM,47.61363888,-117.52786111,109.6,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:GEG:VOT,POINT:NAVAID:GEG:VOT:US:WA:SPOKANE
GEP,VORTAC,583,GOPHER,MINNEAPOLIS,MN,US,AGL,45.14568488,-93.37318094,117.3,120X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GEP:VORTAC,POINT:NAVAID:GEP:VORTAC:US:MN:MINNEAPOLIS
GF,NDB,584,GANSE,GLENS FALLS,NY,US,AEA,43.25501361,-73.60511111,209,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GF:NDB,POINT:NAVAID:GF:NDB:US:NY:GLENS_FALLS
GF,NDB,585,HISER,GRAND FORKS,ND,US,AGL,47.84646475,-97.18151691,345,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GF:NDB,POINT:NAVAID:GF:NDB:US:ND:GRAND_FORKS
GFK,VOR/DME,586,GRAND FORKS,GRAND FORKS,ND,US,AGL,47.95483336,-97.18537044,114.3,90X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GFK:VOR/DME,POINT:NAVAID:GFK:VOR/DME:US:ND:GRAND_FORKS
GFS,VORTAC,587,GOFFS,GOFFS,CA,US,AWP,35.13114527,-115.17644027,114.4,91X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GFS:VORTAC,POINT:NAVAID:GFS:VORTAC:US:CA:GOFFS
GGF,NDB,588,GRANT,GRANT,NE,US,ACE,40.87094055,-101.73045,359,,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:GGF:NDB,POINT:NAVAID:GGF:NDB:US:NE:GRANT
GGG,VORTAC,589,GREGG COUNTY,LONGVIEW,TX,US,ASW,32.41775586,-94.7531945,112.9,76X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:GGG:VORTAC,POINT:NAVAID:GGG:VORTAC:US:TX:LONGVIEW
GGT,TACAN,590,GEORGETOWN,GEORGETOWN,NY,US,AEA,42.78895583,-75.82674722,117.8,125X,OPERATIONAL IFR,Y,Y,ZBW,ZBW,POINT:NAVAID:GGT:TACAN,POINT:NAVAID:GGT:TACAN:US:NY:GEORGETOWN
GGW,VOR/DME,591,GLASGOW,GLASGOW,MT,US,ANM,48.21530436,-106.62541916,113.9,86X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:GGW:VOR/DME,POINT:NAVAID:GGW:VOR/DME:US:MT:GLASGOW
GHJ,NDB,592,STONIA,GASTONIA,NC,US,ASO,35.19147088,-81.15785552,260,,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:GHJ:NDB,POINT:NAVAID:GHJ:NDB:US:NC:GASTONIA
GHM,DME,593,GRAHAM,CENTERVILLE,TN,US,ASO,35.83394197,-87.45180066,111.6,53X,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:GHM:DME,POINT:NAVAID:GHM:DME:US:TN:CENTERVILLE
GIJ,VORTAC,594,GIPPER,NILES,MI,US,AGL,41.76861125,-86.31845188,115.4,101X,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:GIJ:VORTAC,POINT:NAVAID:GIJ:VORTAC:US:MI:NILES
GKN,VOR/DME,595,GULKANA,GULKANA,AK,US,AAL,62.15375305,-145.44736494,115.6,103X,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:GKN:VOR/DME,POINT:NAVAID:GKN:VOR/DME:US:AK:GULKANA
GL,NDB,596,BANGU,GAYLORD,MI,US,AGL,45.01465197,-84.80796494,375,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GL:NDB,POINT:NAVAID:GL:NDB:US:MI:GAYLORD
GLD,VORTAC,597,GOODLAND,GOODLAND,KS,US,ACE,39.38786783,-101.69229655,115.1,98X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:GLD:VORTAC,POINT:NAVAID:GLD:VORTAC:US:KS:GOODLAND
GLH,VOR/DME,598,GREENVILLE,GREENVILLE,MS,US,ASO,33.52353083,-90.9829375,114.25,89Y,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:GLH:VOR/DME,POINT:NAVAID:GLH:VOR/DME:US:MS:GREENVILLE
GLJ,VOR,599,GUADALUPE,SANTA MARIA,CA,US,AWP,34.95237352,-120.52148088,113.05,,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GLJ:VOR,POINT:NAVAID:GLJ:VOR:US:CA:SANTA_MARIA
GLL,VOR/DME,600,GILL,GILL,CO,US,ANM,40.50386561,-104.55301322,114.2,89X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:GLL:VOR/DME,POINT:NAVAID:GLL:VOR/DME:US:CO:GILL
GLR,DME,601,GAYLORD,GAYLORD,MI,US,AGL,45.01248583,-84.70427872,109.2,29X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GLR:DME,POINT:NAVAID:GLR:DME:US:MI:GAYLORD
GM,NDB,602,JUDKY,GREENVILLE,SC,US,ASO,34.78016758,-82.3497875,521,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GM:NDB,POINT:NAVAID:GM:NDB:US:SC:GREENVILLE
GM,NDB,603,WILZE,WILMINGTON,NC,US,ASO,34.33729627,-77.81178238,205,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GM:NDB,POINT:NAVAID:GM:NDB:US:NC:WILMINGTON
GMA,NDB,604,MAHN,WHITEFIELD,NH,US,ANE,44.36234363,-71.6859055,386,,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:GMA:NDB,POINT:NAVAID:GMA:NDB:US:NH:WHITEFIELD
GMN,VORTAC,605,GORMAN,GORMAN,CA,US,AWP,34.80402861,-118.86136027,116.1,108X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GMN:VORTAC,POINT:NAVAID:GMN:VORTAC:US:CA:GORMAN
GNL,DME,606,GROESBECK,MEXIA,TX,US,ASW,31.58147663,-96.54908936,108.8,25X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:GNL:DME,POINT:NAVAID:GNL:DME:US:TX:MEXIA
GNP,DME,607,GLENPOOL,TULSA,OK,US,ASW,35.92090033,-95.96865141,110.6,43X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:GNP:DME,POINT:NAVAID:GNP:DME:US:OK:TULSA
GNV,VORTAC,608,GATORS,GAINESVILLE,FL,US,ASO,29.69211469,-82.27297244,116.55,112Y,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:GNV:VORTAC,POINT:NAVAID:GNV:VORTAC:US:FL:GAINESVILLE
GOG,DME,609,GOODSPRINGS,GOODSPRINGS,NV,US,AWP,35.89425,-115.49608333,112.05,57Y,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GOG:DME,POINT:NAVAID:GOG:DME:US:NV:GOODSPRINGS
GOI,NDB,610,GODMAN,FORT KNOX,KY,US,ASO,37.95873925,-85.97667113,396,,OPERATIONAL IFR,Y,Y,ZID,ZID,POINT:NAVAID:GOI:NDB,POINT:NAVAID:GOI:NDB:US:KY:FORT_KNOX
GON,VOR/DME,611,GROTON,GROTON (NEW LONDON),CT,US,ANE,41.33040205,-72.05198461,110.85,45Y,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:GON:VOR/DME,POINT:NAVAID:GON:VOR/DME:US:CT:GROTON__NEW_LONDON
GON,VOT,612,GROTON,GROTON (NEW LONDON),CT,US,ANE,41.325,-72.05055555,110.25,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GON:VOT,POINT:NAVAID:GON:VOT:US:CT:GROTON__NEW_LONDON
GP,NDB,613,BAYOU,GULFPORT,MS,US,ASO,30.48561888,-89.16231594,360,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GP:NDB,POINT:NAVAID:GP:NDB:US:MS:GULFPORT
GPQ,NDB,614,CARROLLTON,CARROLLTON,GA,US,ASO,33.565759,-85.13097775,278,,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GPQ:NDB,POINT:NAVAID:GPQ:NDB:US:GA:CARROLLTON
GPT,VORTAC,615,GULFPORT,GULFPORT,MS,US,ASO,30.40683133,-89.07678122,109,27X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:GPT:VORTAC,POINT:NAVAID:GPT:VORTAC:US:MS:GULFPORT
GPZ,VOR/DME,616,GRAND RAPIDS,GRAND RAPIDS,MN,US,AGL,47.16344363,-93.4889325,114.65,93Y,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GPZ:VOR/DME,POINT:NAVAID:GPZ:VOR/DME:US:MN:GRAND_RAPIDS
GQE,VOR/DME,617,GILMORE,GILMORE,AR,US,ASW,35.34702972,-90.47815888,113,77X,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:GQE:VOR/DME,POINT:NAVAID:GQE:VOR/DME:US:AR:GILMORE
GQO,DME,618,CHOO CHOO,CHATTANOOGA,TN,US,ASO,34.96127361,-85.15336902,115.8,105X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GQO:DME,POINT:NAVAID:GQO:DME:US:TN:CHATTANOOGA
GR,NDB,619,KNOBS,GRAND RAPIDS,MI,US,AGL,42.89564205,-85.37864311,263,,OPERATIONAL IFR,Y,Y,ZAU,ZAU,POINT:NAVAID:GR:NDB,POINT:NAVAID:GR:NDB:US:MI:GRAND_RAPIDS
GR,NDB,620,FAMIS,GREEN BAY,WI,US,AGL,44.44047108,-88.23951983,356,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GR:NDB,POINT:NAVAID:GR:NDB:US:WI:GREEN_BAY
GRB,VORTAC,621,GREEN BAY,GREEN BAY,WI,US,AGL,44.55516002,-88.19485719,115.5,102X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GRB:VORTAC,POINT:NAVAID:GRB:VORTAC:US:WI:GREEN_BAY
GRD,TACAN,622,GREENWOOD,GREENWOOD,SC,US,ASO,34.25156611,-82.15414888,115.5,102X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:GRD:TACAN,POINT:NAVAID:GRD:TACAN:US:SC:GREENWOOD
GRI,VOR/DME,623,GRAND ISLAND,GRAND ISLAND,NE,US,ACE,40.98402777,-98.31477777,116.55,112Y,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:GRI:VOR/DME,POINT:NAVAID:GRI:VOR/DME:US:NE:GRAND_ISLAND
GRK,VOR/DME,624,GRAY,FORT HOOD (KILLEEN),TX,US,ASW,31.03288647,-97.81379102,111.8,55X,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:GRK:VOR/DME,POINT:NAVAID:GRK:VOR/DME:US:TX:FORT_HOOD__KILLEEN
GRN,NDB,625,GORDON,GORDON,NE,US,ACE,42.80108213,-102.179394,414,,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:GRN:NDB,POINT:NAVAID:GRN:NDB:US:NE:GORDON
GRO,NDB,626,ROTA,ROTA ISLAND,MP,US,AWP,14.17161522,145.239999,332,,OPERATIONAL IFR,Y,Y,,ZHN,POINT:NAVAID:GRO:NDB,POINT:NAVAID:GRO:NDB:US:MP:ROTA_ISLAND
GRV,DME,627,GRANTSVILLE,GRANTSVILLE,MD,US,AEA,39.63506666,-79.05056666,112.3,70X,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:GRV:DME,POINT:NAVAID:GRV:DME:US:MD:GRANTSVILLE
GSB,TACAN,628,SEYMOUR JOHNSON,GOLDSBORO,NC,US,ASO,35.33519805,-77.97131716,116.5,112X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:GSB:TACAN,POINT:NAVAID:GSB:TACAN:US:NC:GOLDSBORO
GSH,TACAN,629,GOSHEN,GOSHEN,IN,US,AGL,41.52515516,-86.02795322,113.7,84X,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:GSH:TACAN,POINT:NAVAID:GSH:TACAN:US:IN:GOSHEN
GSO,VORTAC,630,GREENSBORO,GREENSBORO,NC,US,ASO,36.045693,-79.976371,116.2,109X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GSO:VORTAC,POINT:NAVAID:GSO:VORTAC:US:NC:GREENSBORO
GSU,DME,631,ATLANTA,ATLANTA,GA,US,ASO,33.63356388,-84.41218888,116.9,116X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GSU:DME,POINT:NAVAID:GSU:DME:US:GA:ATLANTA
GTF,VORTAC,632,GREAT FALLS,GREAT FALLS,MT,US,ANM,47.44998008,-111.41216475,115.1,98X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:GTF:VORTAC,POINT:NAVAID:GTF:VORTAC:US:MT:GREAT_FALLS
GTH,DME,633,GUTHRIE,GUTHRIE,TX,US,ASW,33.77827722,-100.33619638,114.5,92X,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:GTH:DME,POINT:NAVAID:GTH:DME:US:TX:GUTHRIE
GTK,VOR/DME,634,GRAND TURK,GRAND TURK ISLAND,,TC,,21.44065822,-71.13436616,114.2,89X,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GTK:VOR/DME,POINT:NAVAID:GTK:VOR/DME:TC::GRAND_TURK_ISLAND
GTN,NDB,635,GEORGETOWN,WASHINGTON,DC,US,AEA,38.92989919,-77.12421577,323,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:GTN:NDB,POINT:NAVAID:GTN:NDB:US:DC:WASHINGTON
GUP,VORTAC,636,GALLUP,GALLUP,NM,US,ASW,35.47600072,-108.87261452,115.1,98X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:GUP:VORTAC,POINT:NAVAID:GUP:VORTAC:US:NM:GALLUP
GUS,TACAN,637,GRISSOM,PERU,IN,US,AGL,40.64490555,-86.15171388,108.45,21Y,OPERATIONAL RESTRICTED,Y,Y,ZAU,ZAU,POINT:NAVAID:GUS:TACAN,POINT:NAVAID:GUS:TACAN:US:IN:PERU
GVB,NDB,638,BOGALUSA,BOGALUSA,LA,US,ASW,30.88161366,-89.86211736,353,,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:GVB:NDB,POINT:NAVAID:GVB:NDB:US:LA:BOGALUSA
GVE,VORTAC,639,GORDONSVILLE,GORDONSVILLE,VA,US,AEA,38.01359938,-78.15302658,115.6,103X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:GVE:VORTAC,POINT:NAVAID:GVE:VORTAC:US:VA:GORDONSVILLE
GVO,VORTAC,640,GAVIOTA,GAVIOTA,CA,US,AWP,34.53132016,-120.09108827,113.8,85X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:GVO:VORTAC,POINT:NAVAID:GVO:VORTAC:US:CA:GAVIOTA
GVR,DME,641,HANOVER,MADISON,IN,US,AGL,38.75833888,-85.47064444,114.65,93Y,OPERATIONAL RESTRICTED,Y,Y,ZID,ZID,POINT:NAVAID:GVR:DME,POINT:NAVAID:GVR:DME:US:IN:MADISON
GW,NDB,642,SHENK,AUBURN,IN,US,AGL,41.30828633,-84.94408136,227,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:GW:NDB,POINT:NAVAID:GW:NDB:US:IN:AUBURN
GXU,VORTAC,643,MC GUIRE,WRIGHTSTOWN,NJ,US,AEA,40.009475,-74.59651111,110.6,43X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:GXU:VORTAC,POINT:NAVAID:GXU:VORTAC:US:NJ:WRIGHTSTOWN
GYG,NDB,644,GRAYLING,GRAYLING,MI,US,AGL,44.74995713,-84.8282205,359,,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:GYG:NDB,POINT:NAVAID:GYG:NDB:US:MI:GRAYLING
GYZ,NDB,645,CAMP GUERNSEY,GUERNSEY,WY,US,ANM,42.23992236,-104.71428261,280,,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:GYZ:NDB,POINT:NAVAID:GYZ:NDB:US:WY:GUERNSEY
GZG,VOR/DME,646,GLADE SPRING,BLACKFORD,VA,US,AEA,36.82510116,-82.07897425,115.55,102Y,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:GZG:VOR/DME,POINT:NAVAID:GZG:VOR/DME:US:VA:BLACKFORD
